file_id,file_name,full_path,file_extension,file_size_bytes,file_size_mb,last_modified,current_folder,parent_folder,group_name,company_folder,company_code,web_url,download_url,matched_company_id,matched_company_name,document_type
"",FY 2021 Homes Of Hope Consolidated Financials - Unsigned.pdf,Corporate/XX Original files/FY 2021 Homes Of Hope Consolidated Financials - Unsigned.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",FY 2022 Homes Of Hope Conslidated Financials - Unsigned.pdf,Corporate/XX Original files/FY 2022 Homes Of Hope Conslidated Financials - Unsigned.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",HOH Consolidated - Company Financials 2021.xlsx,Corporate/XX Original files/HOH Consolidated - Company Financials 2021.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes Of Hope - LYW - Div-7A Loan Agreement - signed (1).pdf,Corporate/XX Original files/Homes Of Hope - LYW - Div-7A Loan Agreement - signed (1).pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Homes Of Hope Consolidated - Company Financials 2022.xlsx,Corporate/XX Original files/Homes Of Hope Consolidated - Company Financials 2022.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes Of Hope Consolidated 2021 - All Companies.xlsx,Corporate/XX Original files/Homes Of Hope Consolidated 2021 - All Companies.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes Of Hope consolidated 2022 - All Companies.xlsx,Corporate/XX Original files/Homes Of Hope consolidated 2022 - All Companies.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes_Of_Hope_Ltd_-_Account_Transactions FY21.xlsx,Corporate/XX Original files/Homes_Of_Hope_Ltd_-_Account_Transactions FY21.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes_Of_Hope_Ltd_-_Account_Transactions FY22.xlsx,Corporate/XX Original files/Homes_Of_Hope_Ltd_-_Account_Transactions FY22.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes_Of_Hope_Ltd_-_Balance_Sheet_FY21.xlsx,Corporate/XX Original files/Homes_Of_Hope_Ltd_-_Balance_Sheet_FY21.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes_Of_Hope_Ltd_-_Balance_Sheet_FY22.xlsx,Corporate/XX Original files/Homes_Of_Hope_Ltd_-_Balance_Sheet_FY22.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes_Of_Hope_Ltd_-_Cash_Summary.xlsx,Corporate/XX Original files/Homes_Of_Hope_Ltd_-_Cash_Summary.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes_Of_Hope_Ltd_-_Profit_and_Loss FY21.xlsx,Corporate/XX Original files/Homes_Of_Hope_Ltd_-_Profit_and_Loss FY21.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Homes_Of_Hope_Ltd_-_Profit_and_Loss_FY22.xlsx,Corporate/XX Original files/Homes_Of_Hope_Ltd_-_Profit_and_Loss_FY22.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Livin the Dream GL 2021 FY (1).xlsx,Corporate/XX Original files/Livin the Dream GL 2021 FY (1).xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Livin_the_Dream_Pty_Ltd_-_Balance_Sheet FY21.xlsx,Corporate/XX Original files/Livin_the_Dream_Pty_Ltd_-_Balance_Sheet FY21.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Livin_the_Dream_Pty_Ltd_-_Balance_Sheet_FY22.xlsx,Corporate/XX Original files/Livin_the_Dream_Pty_Ltd_-_Balance_Sheet_FY22.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Livin_the_Dream_Pty_Ltd_-_Cash_Summary.pdf,Corporate/XX Original files/Livin_the_Dream_Pty_Ltd_-_Cash_Summary.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Livin_the_Dream_Pty_Ltd_-_Gen ledger 2022 FY.xlsx,Corporate/XX Original files/Livin_the_Dream_Pty_Ltd_-_Gen ledger 2022 FY.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Livin_the_Dream_Pty_Ltd_-_Profit_and_Loss FY21.xlsx,Corporate/XX Original files/Livin_the_Dream_Pty_Ltd_-_Profit_and_Loss FY21.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Livin_the_Dream_Pty_Ltd_-_Profit_and_Loss_FY22.xlsx,Corporate/XX Original files/Livin_the_Dream_Pty_Ltd_-_Profit_and_Loss_FY22.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Loan - LYW and HOH Transactions 21 and 22 FY.xlsx,Corporate/XX Original files/Loan - LYW and HOH Transactions 21 and 22 FY.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",ATO Debt Saying Due April 2023.pdf,Corporate/XX Original files/ATO Debt Saying Due April 2023.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Commerciality of Gift of Livin The Dream.docx,Corporate/XX Original files/Commerciality of Gift of Livin The Dream.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Paper on Uncommercial Transactions.PDF.pdf,Corporate/XX Original files/Paper on Uncommercial Transactions.PDF.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Robs Point of View.docx,Corporate/XX Original files/Robs Point of View.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",When Did LYW Become Insolvent.docx,Corporate/XX Original files/When Did LYW Become Insolvent.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",20250923 Board Meeting Homes Of Hope - Agenda.docx,Corporate/XX Original files/20250923 Board Meeting Homes Of Hope - Agenda.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",20250923 Board Meeting Homes Of Hope - Minutes.docx,Corporate/XX Original files/20250923 Board Meeting Homes Of Hope - Minutes.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",20250923 Board Meeting Homes Of Hope.docx,Corporate/XX Original files/20250923 Board Meeting Homes Of Hope.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Homes_Of_Hope_Limited_-_Balance_Sheet.pdf,Corporate/XX Original files/Homes_Of_Hope_Limited_-_Balance_Sheet.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Homes_Of_Hope_Limited_-_Profit_and_Loss.pdf,Corporate/XX Original files/Homes_Of_Hope_Limited_-_Profit_and_Loss.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Livin_The_Dream_PTY_LTD_-_Balance_Sheet_1.pdf,Corporate/XX Original files/Livin_The_Dream_PTY_LTD_-_Balance_Sheet_1.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Livin_The_Dream_PTY_LTD_-_Profit_and_Loss_1.pdf,Corporate/XX Original files/Livin_The_Dream_PTY_LTD_-_Profit_and_Loss_1.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",BOQ IB - Transfers & BPAY.pdf,Corporate/XX Original files/BOQ IB - Transfers & BPAY.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",CMA-Report-70-COLLETT-STREET-EIGHT-MILE-PLAINS-QLD-4113-71824245-8f1f-42f5-8b28-f5a273c87f05.pdf,Corporate/XX Original files/CMA-Report-70-COLLETT-STREET-EIGHT-MILE-PLAINS-QLD-4113-71824245-8f1f-42f5-8b28-f5a273c87f05.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",CMA-Report-7-WALLABY-PARADE-ROCHEDALE-QLD-4123-6306be5e-50cb-4274-88bb-e9c6b8d24a27.pdf,Corporate/XX Original files/CMA-Report-7-WALLABY-PARADE-ROCHEDALE-QLD-4123-6306be5e-50cb-4274-88bb-e9c6b8d24a27.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",HOME-2311-Valuation Report [SIGNED] 21-Nov-2023 R.pdf,Corporate/XX Original files/HOME-2311-Valuation Report [SIGNED] 21-Nov-2023 R.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Homes of Hope - Engagement Letter 15-Nov-2023.pdf,Corporate/XX Original files/Homes of Hope - Engagement Letter 15-Nov-2023.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Offer to Purchase Shared Equity Agreement - James Harder - Outlook.pdf,Corporate/XX Original files/Offer to Purchase Shared Equity Agreement - James Harder - Outlook.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Shared equity Agreement.xlsx,Corporate/XX Original files/Shared equity Agreement.xlsx,.xlsx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.xlsx
"",Tekna Pty Ltd.Deed of Novation - Khiroya .231122.FINAL.docx,Corporate/XX Original files/Tekna Pty Ltd.Deed of Novation - Khiroya .231122.FINAL.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Tekna Pty Ltd.Deed of Novation - Mansfield.231122.FINAL.docx,Corporate/XX Original files/Tekna Pty Ltd.Deed of Novation - Mansfield.231122.FINAL.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",20230127 Love Your World - withdrawal of Audit Reports for 2020 & 2019.pdf,Corporate/XX Original files/20230127 Love Your World - withdrawal of Audit Reports for 2020 & 2019.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Aaron text messages between Multipalce and Aaron.docx,Corporate/XX Original files/Aaron text messages between Multipalce and Aaron.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",David Linney Text to Rob after Board Meeting on the 1st of March.docx,Corporate/XX Original files/David Linney Text to Rob after Board Meeting on the 1st of March.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Email Body.docx,Corporate/XX Original files/Email Body.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Information Request.docx,Corporate/XX Original files/Information Request.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",OGUT CRPN conversion deed.pdf,Corporate/XX Original files/OGUT CRPN conversion deed.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Response to Liquidator.docx,Corporate/XX Original files/Response to Liquidator.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Information Request.pdf,Corporate/XX Original files/Information Request.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Liquidation_ A guide for creditors _ ASIC.pdf,Corporate/XX Original files/Liquidation_ A guide for creditors _ ASIC.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Reviewing liquidator LYW FORM 5605_20170901.pdf,Corporate/XX Original files/Reviewing liquidator LYW FORM 5605_20170901.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Draft - Business Plan - Homes Of Hope Ltd.docx,Corporate/XX Original files/Draft - Business Plan - Homes Of Hope Ltd.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Draft - Pitch Deck - Homes Of Hope Ltd.docx,Corporate/XX Original files/Draft - Pitch Deck - Homes Of Hope Ltd.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Homes of Hope Business Plan_Mar2021 Info Supplied to ACNC for Registration See Also Email .docx,Corporate/XX Original files/Homes of Hope Business Plan_Mar2021 Info Supplied to ACNC for Registration See Also Email .docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Homes of Hope Business Plan_Mar2021 Info Supplied to ACNC for Registration See Also Email .docx,Corporate/XX Original files/Homes of Hope Business Plan_Mar2021 Info Supplied to ACNC for Registration See Also Email .docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",HTW report Lake Moogerah Rd Moogerah.pdf,Corporate/XX Original files/HTW report Lake Moogerah Rd Moogerah.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Valuation_Report_1474_Lake_Moogerah_Road_Moogerah_QLD_4309_05-05-2022.pdf,Corporate/XX Original files/Valuation_Report_1474_Lake_Moogerah_Road_Moogerah_QLD_4309_05-05-2022.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Draft - ATO Response 20 02 2023.docx,Corporate/XX Original files/Draft - ATO Response 20 02 2023.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Multiplace Authoirsed Tax Agent 28102020.docx,Corporate/XX Original files/Multiplace Authoirsed Tax Agent 28102020.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",20230327 AGM Homes of Hope.docx,Corporate/XX Original files/20230327 AGM Homes of Hope.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Directors Update.docx,Corporate/XX Original files/Directors Update.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",Proxy Form.docx,Corporate/XX Original files/Proxy Form.docx,.docx,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.docx
"",20230127 Love Your World - withdrawal of Audit Reports for 2020 & 2019.pdf,Corporate/XX Original files/20230127 Love Your World - withdrawal of Audit Reports for 2020 & 2019.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
"",Cyber Alert 17_07_2023.pdf,Corporate/XX Original files/Cyber Alert 17_07_2023.pdf,.pdf,0,0,"",XX Original files,XX Original files,XX Original files,XX Original files,"","","","","",.pdf
